id_cliente,data_entrada,data_saida,reativacao,data_reativacao,idade,cep,possui_internet_basica,possui_internet_fibra,possui_streaming,churn
2781,2024-09-21,2024-11-23,True,2025-01-06,46,5422,False,True,False,True
2782,2026-03-07,2026-05-31,False,,41,80010,True,True,True,True
2783,2025-10-10,,False,,50,22640,False,True,True,False
2784,2025-12-13,2026-04-19,False,,41,69058,False,False,True,True
2785,2026-02-14,2026-04-12,False,,56,70673,False,False,True,True
2786,2024-04-09,2025-02-15,False,,24,4538,False,False,True,True
2787,2024-08-28,,False,,38,1310,False,True,True,False
2788,2024-02-20,,False,,72,40020,True,False,False,False
2789,2024-01-05,,False,,37,2011,False,True,True,False
2790,2025-12-11,2026-03-01,False,,42,2011,False,False,True,True
2791,2026-03-08,,False,,34,70040,True,True,True,False
2792,2024-05-12,,False,,49,22290,False,True,True,False
2793,2025-09-06,,False,,35,90010,True,True,True,False
2794,2025-03-31,,False,,43,70673,True,False,True,False
2795,2024-02-28,,False,,56,5422,True,True,True,False
2796,2026-02-18,2026-05-13,False,,36,50030,False,False,True,True
2797,2026-01-11,,False,,55,70040,False,True,True,False
2798,2025-04-27,2026-04-09,False,,56,90010,True,False,False,True
2799,2025-08-25,,False,,59,1310,False,True,False,False
2800,2024-12-04,2025-09-14,False,,47,90010,True,False,True,True
2801,2025-11-05,2026-03-31,False,,75,22290,False,True,False,True
2802,2025-01-13,,False,,59,70673,True,False,False,False
2803,2026-04-21,,False,,49,22290,False,True,False,False
2804,2024-02-23,2024-05-26,True,2024-08-02,34,69058,False,True,True,True
2805,2024-05-26,2025-04-29,False,,44,20040,True,False,False,True
2806,2026-04-04,,False,,64,60811,True,True,False,False
2807,2024-09-02,,False,,67,60811,False,False,True,False
2808,2024-09-21,,False,,64,70040,False,True,True,False
2809,2025-11-04,,False,,55,22640,True,False,False,False
2810,2024-06-10,2024-11-27,False,,29,30140,False,False,True,True
2811,2025-03-13,,False,,51,69058,True,False,True,False
2812,2024-08-31,,False,,29,90010,True,False,False,False
2813,2024-06-17,,False,,26,80010,False,True,True,False
2814,2026-03-31,,False,,48,1310,False,True,False,False
2815,2024-06-19,2025-02-10,False,,52,60160,False,False,True,True
2816,2024-03-21,2024-11-08,False,,57,4538,True,False,True,True
2817,2025-07-27,,False,,51,1310,False,True,True,False
2818,2026-01-08,2026-03-07,False,,52,22290,True,True,True,True
2819,2024-04-18,,False,,32,70673,True,False,True,False
2820,2025-08-25,,False,,44,60811,False,True,False,False
2821,2025-04-05,2025-11-20,True,2026-02-18,25,50030,False,False,True,True
2822,2025-12-07,2026-03-04,True,2026-04-27,19,20040,False,False,True,True
2823,2024-04-18,,False,,55,30130,True,False,False,False
2824,2026-04-10,,False,,35,50030,False,True,False,False
2825,2025-06-10,,False,,56,80010,False,True,True,False
2826,2025-12-17,2026-03-04,False,,59,2011,False,False,True,True
2827,2024-11-04,2025-09-14,False,,37,30140,True,False,False,True
2828,2026-03-13,,False,,53,90010,True,False,True,False
2829,2025-06-17,,False,,36,69058,False,True,False,False
2830,2024-04-18,,False,,21,90430,False,True,True,False
2831,2026-02-24,,False,,47,1310,True,True,True,False
2832,2025-11-08,,False,,39,40020,False,False,True,False
2833,2024-09-12,2025-06-07,False,,39,22290,True,False,False,True
2834,2025-04-09,2025-10-18,False,,71,60160,True,False,False,True
2835,2024-11-26,2025-01-01,False,,25,30140,False,False,True,True
2836,2025-04-07,,False,,50,20040,False,True,True,False
2837,2026-04-01,2026-05-22,False,,32,70040,False,False,True,True
2838,2026-02-03,,False,,57,22290,False,True,False,False
2839,2024-07-02,,False,,49,20040,True,False,True,False
2840,2026-04-07,2026-05-25,False,,50,80240,False,False,True,True
2841,2025-01-07,2025-04-02,True,2025-05-09,33,41820,False,False,True,True
2842,2025-08-22,,False,,35,51020,True,True,True,False
2843,2025-10-12,2026-04-12,False,,57,30140,True,False,False,True
2844,2025-02-14,,False,,68,4538,False,False,True,False
2845,2025-01-23,2025-07-04,False,,51,70673,False,True,False,True
2846,2025-01-23,2025-10-22,True,2025-12-01,33,70040,False,False,True,True
2847,2026-01-04,,False,,49,20040,False,True,True,False
2848,2024-11-24,,False,,75,60811,True,True,True,False
2849,2024-08-26,2025-06-29,True,2025-08-22,46,69058,True,True,False,True
2850,2024-11-03,2025-07-22,False,,64,1310,True,False,False,True
2851,2024-06-14,,False,,35,50030,True,False,True,False
2852,2024-11-29,2025-11-05,False,,44,90430,False,False,True,True
2853,2024-04-07,,False,,53,22290,True,False,True,False
2854,2024-03-17,2024-05-11,True,2024-06-10,50,90010,True,False,False,True
2855,2025-09-07,,False,,35,5422,True,False,False,False
2856,2024-03-06,2024-07-21,True,2024-09-06,34,4538,False,False,True,True
2857,2025-04-28,2025-06-16,False,,58,69058,True,False,False,True
2858,2025-10-25,,False,,60,90010,True,False,True,False
2859,2025-09-08,2025-11-17,False,,65,22290,True,False,False,True
2860,2025-01-14,,False,,68,70040,True,False,True,False
2861,2024-06-13,,False,,47,69005,False,True,False,False
2862,2026-03-03,,False,,41,70040,False,True,True,False
2863,2025-12-11,,False,,63,60811,True,True,True,False
2864,2025-06-05,2025-11-05,False,,54,60160,True,False,True,True
2865,2024-03-14,,False,,32,30130,True,False,False,False
2866,2024-01-30,2024-03-07,False,,32,40020,True,False,False,True
2867,2024-09-25,,False,,51,90430,False,True,False,False
2868,2024-05-14,2024-10-22,False,,43,50030,True,False,True,True
2869,2026-01-02,,False,,45,30130,True,False,False,False
2870,2024-06-24,,False,,59,1310,False,True,False,False
2871,2024-08-28,,False,,55,2011,True,False,False,False
2872,2026-04-10,,False,,62,90010,True,True,True,False
2873,2025-11-27,2026-01-15,False,,20,50030,False,True,False,True
2874,2024-07-05,,False,,48,41820,True,False,False,False
2875,2024-11-22,2025-01-28,False,,54,80240,False,False,True,True
2876,2025-03-14,2026-01-14,True,2026-03-27,25,4538,False,True,False,True
2877,2025-07-19,,False,,36,1310,True,True,True,False
2878,2026-03-07,2026-05-17,False,,34,50030,True,False,False,True
2879,2026-01-11,,False,,45,80240,False,True,True,False
2880,2026-04-11,,False,,66,50030,True,True,True,False
2881,2024-02-04,,False,,71,2011,False,False,True,False
2882,2024-07-20,2025-01-16,False,,34,30140,False,False,True,True
2883,2025-04-24,,False,,52,60811,False,True,True,False
2884,2024-02-11,,False,,52,2011,False,True,True,False
2885,2024-10-29,2025-06-03,False,,50,4538,True,False,False,True
2886,2024-05-10,,False,,50,90430,False,True,False,False
2887,2026-03-04,,False,,49,80240,False,True,False,False
2888,2024-02-23,,False,,67,69005,True,True,False,False
2889,2024-05-06,2024-09-09,True,2024-11-18,59,60811,False,False,True,True
2890,2024-06-15,,False,,31,41820,True,True,False,False
2891,2024-05-06,,False,,55,1310,True,False,True,False
2892,2025-04-28,,False,,57,70673,False,False,True,False
2893,2024-11-06,,False,,49,60811,False,True,True,False
2894,2026-02-15,,False,,60,70040,False,True,True,False
2895,2024-08-09,,False,,47,69058,True,True,False,False
2896,2025-04-02,,False,,48,90430,False,True,True,False
2897,2025-07-15,,False,,47,5422,True,False,False,False
2898,2025-06-16,2025-12-18,False,,19,80010,False,False,True,True
2899,2025-11-08,,False,,44,40020,True,False,True,False
2900,2024-06-20,,False,,36,4538,False,True,False,False
2901,2025-03-07,,False,,30,30130,False,True,True,False
2902,2025-11-12,2026-04-23,False,,64,40020,True,False,False,True
2903,2026-01-04,,False,,52,2011,False,True,False,False
2904,2025-06-09,,False,,45,30130,True,True,False,False
2905,2025-07-08,2026-01-09,False,,38,90430,True,False,False,True
2906,2026-01-05,2026-05-07,False,,49,50030,True,False,False,True
2907,2025-06-15,2025-12-17,False,,58,80010,True,False,False,True
2908,2026-03-18,2026-05-03,False,,34,69005,False,False,True,True
2909,2024-04-18,,False,,45,69005,False,False,True,False
2910,2024-10-23,,False,,56,70673,True,False,False,False
2911,2024-04-05,,False,,20,2011,True,False,False,False
2912,2024-03-18,2025-02-07,False,,44,50030,False,False,True,True
2913,2025-02-05,2025-12-30,False,,39,20040,True,False,True,True
2914,2024-07-11,,False,,43,51020,True,False,False,False
2915,2024-12-12,,False,,38,80240,True,False,True,False
2916,2025-01-07,2025-04-22,False,,47,30140,False,False,True,True
2917,2025-06-12,,False,,70,80240,False,True,True,False
2918,2026-03-15,,False,,41,80010,True,False,False,False
2919,2025-12-23,,False,,49,69005,False,True,False,False
2920,2024-11-17,,False,,71,20040,True,False,True,False
2921,2024-10-04,,False,,38,69005,True,False,True,False
2922,2025-10-17,,False,,69,1310,True,False,True,False
2923,2024-04-15,,False,,45,50030,True,False,False,False
2924,2025-04-04,,False,,68,60811,True,False,True,False
2925,2024-12-25,,False,,55,30140,False,False,True,False
2926,2024-06-04,,False,,49,4538,False,True,True,False
2927,2025-06-08,,False,,44,50030,False,True,True,False
2928,2024-09-29,,False,,37,51020,True,False,True,False
2929,2024-06-06,,False,,46,22640,False,True,False,False
2930,2025-07-09,,False,,57,80010,False,True,False,False
2931,2024-05-28,,False,,45,51020,True,False,False,False
2932,2025-07-26,,False,,41,2011,False,True,True,False
2933,2024-05-17,2024-11-16,False,,42,90010,False,False,True,True
2934,2025-01-04,,False,,58,70040,True,False,False,False
2935,2025-11-18,,False,,61,2011,False,True,False,False
2936,2024-07-13,2025-04-24,False,,36,51020,False,False,True,True
2937,2025-10-15,2026-01-04,False,,36,22640,False,True,False,True
2938,2025-09-06,2026-04-02,False,,50,69005,True,False,False,True
2939,2026-02-07,,False,,65,80240,False,True,True,False
2940,2024-05-23,,False,,60,80010,False,True,True,False
2941,2025-08-31,,False,,29,70040,False,True,False,False
2942,2026-03-08,2026-05-26,False,,42,30140,True,False,True,True
2943,2025-10-11,2025-12-27,True,2026-03-07,33,51020,True,False,False,True
2944,2024-06-08,2024-08-27,False,,42,90430,True,False,True,True
2945,2025-11-30,,False,,66,50030,True,True,True,False
2946,2024-04-01,,False,,27,70040,False,True,False,False
2947,2025-05-16,,False,,24,22290,True,False,False,False
2948,2025-02-27,,False,,34,4538,False,True,False,False
2949,2025-03-27,,False,,49,50030,True,False,False,False
2950,2025-03-18,2026-02-23,False,,53,30140,True,False,False,True
2951,2024-01-27,,False,,51,80010,True,True,True,False
2952,2025-03-08,2026-03-02,False,,60,70673,False,False,True,True
2953,2026-03-08,,False,,22,70040,False,True,False,False
2954,2025-01-06,,False,,60,90430,True,False,True,False
2955,2024-08-23,,False,,41,90010,False,True,True,False
2956,2026-04-26,2026-05-31,False,,55,69058,False,False,True,True
2957,2024-03-25,2024-11-12,False,,28,5422,False,False,True,True
2958,2025-02-17,,False,,45,80240,True,True,True,False
2959,2025-03-12,,False,,48,4538,False,True,False,False
2960,2025-02-10,,False,,60,51020,True,False,True,False
2961,2026-02-23,2026-03-30,False,,24,90010,True,False,True,True
2962,2024-12-24,,False,,45,70040,False,True,False,False
2963,2026-04-08,,False,,31,50030,False,True,True,False
2964,2024-02-26,2025-01-23,False,,52,70040,True,False,True,True
2965,2025-09-16,,False,,55,20040,True,False,False,False
2966,2025-05-19,,False,,62,70673,True,False,False,False
2967,2024-07-23,,False,,38,4538,True,False,True,False
2968,2024-07-13,2024-10-16,False,,57,60811,False,True,False,True
2969,2025-09-04,2025-11-15,False,,63,41820,False,False,True,True
2970,2025-06-26,2026-03-05,False,,24,41820,True,False,False,True
2971,2025-06-04,,False,,53,60160,False,True,True,False
2972,2024-02-13,,False,,57,50030,True,False,True,False
2973,2025-05-23,2025-10-28,False,,42,70040,False,True,False,True
2974,2026-04-15,,False,,29,5422,False,True,False,False
2975,2024-01-15,,False,,57,30130,True,False,False,False
2976,2025-02-03,2025-12-17,False,,29,69005,False,False,True,True
2977,2025-02-24,2026-01-09,False,,43,69005,False,False,True,True
2978,2026-02-02,2026-05-14,False,,44,50030,False,True,False,True
2979,2024-08-28,2025-07-01,True,2025-08-18,54,20040,False,True,False,True
2980,2025-02-08,,False,,37,2011,False,True,True,False
2981,2025-09-02,,False,,36,60160,False,False,True,False
2982,2024-02-21,,False,,46,5422,False,True,False,False
2983,2025-11-12,,False,,58,80240,True,False,True,False
2984,2025-11-30,,False,,75,30140,False,True,True,False
2985,2025-09-04,2026-02-12,False,,25,22640,True,False,False,True
2986,2025-07-05,2026-04-23,False,,49,90430,False,False,True,True
2987,2025-09-28,2026-05-13,False,,31,69005,False,True,False,True
2988,2025-10-27,,False,,58,50030,True,False,False,False
2989,2026-02-07,,False,,33,70673,True,False,False,False
2990,2024-12-30,,False,,36,70040,True,False,False,False
2991,2025-01-23,,False,,37,60811,False,True,True,False
2992,2025-06-26,2025-10-20,False,,44,80240,False,True,False,True
2993,2024-06-13,,False,,49,70673,True,False,False,False
2994,2025-12-29,,False,,51,90430,True,True,True,False
2995,2025-10-17,,False,,45,20040,True,False,False,False
2996,2025-06-21,,False,,28,4538,False,True,False,False
2997,2024-09-13,2025-03-02,False,,54,60160,False,False,True,True
2998,2024-10-22,,False,,44,90010,True,False,False,False
2999,2025-01-05,,False,,60,2011,False,True,False,False
3000,2025-07-17,2026-02-10,True,2026-03-16,36,22290,False,False,True,True
3001,2025-10-24,2026-05-05,False,,24,69058,True,False,True,True
3002,2025-07-25,2025-12-11,True,2026-02-28,45,90010,True,False,False,True
3003,2026-03-02,,False,,62,90010,False,True,True,False
3004,2026-03-28,,False,,47,4538,False,False,True,False
3005,2025-08-22,2025-11-25,False,,42,69058,False,False,True,True
3006,2024-11-11,2025-03-27,False,,34,60811,True,False,True,True
3007,2025-05-24,,False,,68,80240,True,False,False,False
3008,2024-12-27,,False,,32,22640,True,False,True,False
3009,2025-06-19,,False,,36,40020,True,False,True,False
3010,2025-11-22,2026-04-29,False,,52,51020,False,False,True,True
3011,2024-11-10,2025-05-31,False,,21,50030,False,False,True,True
3012,2025-03-06,,False,,62,69058,True,False,False,False
3013,2024-02-08,2024-06-01,False,,53,90010,True,False,False,True
3014,2025-09-18,,False,,57,22640,True,False,True,False
3015,2025-02-20,,False,,52,70673,True,False,False,False
3016,2025-01-26,2025-10-19,False,,43,51020,False,True,True,True
3017,2025-03-29,,False,,31,22290,True,True,False,False
3018,2024-07-02,,False,,43,20040,True,False,False,False
3019,2025-05-23,,False,,32,40020,True,False,False,False
3020,2025-09-26,,False,,51,70040,False,True,True,False
3021,2024-10-24,2025-06-29,True,2025-08-26,55,51020,False,False,True,True
3022,2024-04-21,,False,,64,5422,False,True,False,False
3023,2024-11-25,,False,,50,22640,False,True,False,False
3024,2024-06-17,2025-01-04,False,,57,22290,False,False,True,True
3025,2024-11-14,,False,,41,40020,True,True,True,False
3026,2025-06-17,,False,,39,41820,False,True,False,False
3027,2024-04-06,,False,,51,70040,False,True,True,False
3028,2025-09-27,,False,,40,70673,False,True,False,False
3029,2024-07-10,,False,,48,5422,False,True,True,False
3030,2026-01-31,2026-04-27,False,,31,40020,False,False,True,True
3031,2025-09-15,2025-12-06,False,,34,69058,True,False,False,True
3032,2024-08-19,,False,,53,50030,True,True,True,False
3033,2025-04-24,,False,,57,20040,True,False,False,False
3034,2024-04-04,,False,,32,90010,False,False,True,False
3035,2024-03-25,2024-06-23,False,,54,22290,False,True,False,True
3036,2026-03-24,,False,,38,1310,False,True,False,False
3037,2025-11-13,,False,,45,2011,True,False,False,False
3038,2024-05-11,,False,,63,4538,True,True,True,False
3039,2024-08-28,,False,,55,20040,False,True,True,False
3040,2024-06-17,,False,,55,50030,True,True,False,False
3041,2024-12-02,,False,,70,22290,True,False,True,False
3042,2024-09-04,,False,,36,41820,False,True,True,False
3043,2024-10-06,2025-07-30,False,,32,69005,True,False,False,True
3044,2025-03-26,2025-12-06,False,,36,80240,False,True,False,True
3045,2024-06-09,,False,,42,70673,False,True,True,False
3046,2026-01-21,2026-05-29,False,,18,41820,True,False,False,True
3047,2025-09-11,2026-05-17,False,,42,4538,False,True,True,True
3048,2025-10-09,2026-01-21,False,,38,70040,False,False,True,True
3049,2024-05-24,,False,,55,70673,False,True,True,False
3050,2025-08-25,,False,,50,51020,True,False,True,False
3051,2025-12-12,,False,,37,51020,True,True,True,False
3052,2024-05-29,,False,,53,60160,False,False,True,False
3053,2025-10-01,,False,,54,40020,False,True,False,False
3054,2024-10-31,,False,,35,80010,False,True,False,False
3055,2025-11-01,,False,,39,51020,False,True,True,False
3056,2025-02-11,2025-08-13,False,,18,60160,False,False,True,True
3057,2025-11-13,,False,,31,70673,False,True,False,False
3058,2024-05-05,2025-03-12,False,,35,69058,True,False,False,True
3059,2024-11-27,,False,,46,60160,True,False,True,False
3060,2024-08-20,,False,,33,80010,True,False,True,False
3061,2024-07-30,,False,,38,4538,True,False,True,False
3062,2024-09-19,,False,,29,20040,False,True,True,False
3063,2024-11-21,,False,,47,50030,True,False,False,False
3064,2024-04-18,,False,,51,5422,False,True,True,False
3065,2025-08-24,,False,,50,70673,False,True,False,False
3066,2025-04-13,,False,,45,90010,False,True,True,False
3067,2025-12-06,2026-01-05,False,,25,60160,True,False,False,True
3068,2025-08-22,,False,,37,60160,True,True,True,False
3069,2024-05-06,2025-03-17,False,,40,41820,False,True,False,True
3070,2024-02-29,,False,,40,30140,True,True,True,False
3071,2024-12-25,,False,,46,5422,False,True,False,False
3072,2025-02-13,,False,,64,90430,False,True,True,False
3073,2024-07-23,,False,,56,2011,True,True,True,False
3074,2025-10-27,,False,,32,80240,True,False,True,False
3075,2025-05-09,2025-08-02,False,,54,69058,True,False,False,True
3076,2025-09-28,,False,,53,80240,True,True,True,False
3077,2024-04-02,,False,,35,90430,False,True,False,False
3078,2025-11-24,,False,,56,90430,True,False,False,False
3079,2024-06-24,,False,,43,51020,False,True,False,False
3080,2025-01-16,2025-05-12,True,2025-07-05,27,70040,False,False,True,True
3081,2025-01-08,,False,,51,70673,True,False,True,False
3082,2025-11-29,,False,,48,2011,True,False,True,False
3083,2024-08-23,2025-02-28,False,,42,90010,True,False,False,True
3084,2024-07-23,2025-04-12,False,,45,22290,False,True,True,True
3085,2024-10-16,2025-03-12,False,,36,70673,False,False,True,True
3086,2024-11-03,,False,,53,41820,False,True,True,False
3087,2024-06-03,,False,,44,1310,False,False,True,False
3088,2024-05-30,,False,,47,80240,True,False,True,False
3089,2024-07-15,,False,,50,2011,True,False,True,False
3090,2025-02-01,2026-01-07,False,,30,22290,False,True,True,True
3091,2024-10-19,2025-08-04,False,,33,1310,True,False,False,True
3092,2024-11-29,,False,,18,2011,False,True,True,False
3093,2025-09-03,,False,,52,69058,False,True,True,False
3094,2024-07-24,,False,,29,69058,True,False,False,False
3095,2026-02-13,,False,,47,40020,True,False,True,False
3096,2025-10-01,,False,,50,90010,True,False,True,False
3097,2024-05-28,,False,,53,50030,False,True,False,False
3098,2024-09-24,,False,,29,60811,False,True,True,False
3099,2024-06-05,2025-03-06,True,2025-05-10,44,80010,False,False,True,True
3100,2024-08-20,2025-06-01,False,,67,1310,False,False,True,True
3101,2024-11-07,,False,,67,40020,True,False,True,False
3102,2024-04-21,,False,,58,69058,False,True,True,False
3103,2024-01-13,2024-02-21,False,,49,22290,False,True,False,True
3104,2025-01-08,2025-11-06,False,,32,70040,False,False,True,True
3105,2025-08-19,,False,,54,30130,True,False,False,False
3106,2024-09-14,2025-05-02,False,,43,30140,True,False,True,True
3107,2026-01-02,,False,,52,40020,True,True,True,False
3108,2024-11-10,,False,,37,30140,True,False,False,False
3109,2026-02-05,,False,,43,69005,True,False,False,False
3110,2024-07-19,2024-10-18,False,,47,50030,True,False,False,True
3111,2025-04-03,,False,,48,1310,False,True,False,False
3112,2025-10-11,,False,,51,51020,True,False,False,False
3113,2024-02-20,2024-12-03,False,,37,50030,True,False,False,True
3114,2026-03-02,,False,,28,80010,True,False,False,False
3115,2024-11-06,2025-01-09,False,,66,70673,True,False,False,True
3116,2025-02-27,,False,,75,51020,True,True,True,False
3117,2025-06-18,,False,,51,70040,True,False,False,False
3118,2025-07-01,,False,,28,2011,False,True,True,False
3119,2024-01-21,,False,,35,22640,False,False,True,False
3120,2026-01-07,,False,,52,22290,True,True,False,False
3121,2025-06-14,,False,,62,90430,True,True,True,False
3122,2026-04-30,,False,,29,2011,False,True,True,False
3123,2025-02-05,2025-09-27,False,,43,90430,False,False,True,True
3124,2025-06-06,,False,,48,70040,False,True,False,False
3125,2025-01-10,,False,,56,51020,False,True,False,False
3126,2026-01-27,2026-04-21,False,,41,70673,False,False,True,True
3127,2025-12-09,2026-01-12,False,,25,69005,False,False,True,True
3128,2026-02-12,2026-04-12,False,,53,60811,False,True,False,True
3129,2025-03-05,2025-05-13,False,,60,2011,True,False,False,True
3130,2025-11-04,2026-05-22,False,,44,90430,True,False,False,True
3131,2024-11-01,2025-08-23,True,2025-09-22,50,20040,False,False,True,True
3132,2025-01-27,2026-01-21,False,,39,51020,False,False,True,True
3133,2025-10-08,2026-02-15,False,,34,90010,True,False,True,True
3134,2024-03-10,,False,,58,22290,False,True,True,False
3135,2025-08-27,,False,,50,22290,False,True,True,False
3136,2024-01-14,,False,,51,70040,True,True,False,False
3137,2025-05-09,2025-09-24,False,,65,50030,True,False,False,True
3138,2025-02-10,2026-01-23,False,,31,50030,True,False,True,True
3139,2025-02-02,,False,,38,1310,False,True,True,False
3140,2025-02-24,2025-07-05,False,,47,22640,False,False,True,True
3141,2025-02-22,,False,,38,70040,True,False,False,False
3142,2024-12-12,,False,,55,80240,False,True,True,False
3143,2025-01-19,,False,,43,5422,True,False,True,False
3144,2025-04-28,,False,,32,22640,False,True,True,False
3145,2025-10-11,,False,,46,60811,True,False,True,False
3146,2025-04-14,2025-09-28,False,,47,70673,False,True,False,True
3147,2025-06-30,,False,,57,41820,True,False,False,False
3148,2025-12-12,,False,,50,70673,False,True,False,False
3149,2026-04-22,2026-05-23,False,,51,70040,False,True,False,True
3150,2024-04-02,2025-01-28,False,,49,90010,False,False,True,True
3151,2025-08-29,,False,,43,22290,False,True,True,False
3152,2024-07-10,,False,,36,22290,True,True,True,False
3153,2024-06-16,,False,,49,69058,True,False,True,False
3154,2025-11-05,,False,,41,60160,True,True,False,False
3155,2024-02-28,,False,,67,41820,False,True,False,False
3156,2025-12-22,,False,,62,5422,False,False,True,False
3157,2025-10-17,,False,,53,1310,True,True,False,False
3158,2026-04-26,2026-05-26,False,,50,2011,True,False,True,True
3159,2025-07-22,2025-08-31,False,,44,69005,False,False,True,True
3160,2026-01-12,2026-05-13,False,,29,51020,True,False,False,True
3161,2024-04-10,2025-02-12,False,,42,80010,False,True,True,True
3162,2026-01-27,2026-05-18,False,,46,69058,True,False,False,True
3163,2024-05-16,,False,,48,5422,False,True,False,False
3164,2024-09-24,,False,,51,80240,False,True,False,False
3165,2024-04-19,,False,,57,2011,True,False,True,False
3166,2024-12-07,,False,,36,22640,True,False,True,False
3167,2025-09-29,,False,,36,69005,False,True,False,False
3168,2024-08-16,,False,,64,60160,True,True,False,False
3169,2025-11-30,2026-05-10,False,,55,4538,True,False,False,True
3170,2025-05-30,2025-08-14,False,,40,22290,False,True,False,True
3171,2025-06-19,,False,,44,80240,False,False,True,False
3172,2026-03-09,,False,,44,4538,False,True,True,False
3173,2025-01-02,,False,,45,80240,True,False,False,False
3174,2024-10-20,,False,,51,80240,False,True,False,False
3175,2026-04-26,,False,,75,22290,False,True,True,False
3176,2025-04-19,,False,,47,22290,True,False,False,False
3177,2025-06-07,,False,,54,20040,False,False,True,False
3178,2024-09-09,,False,,23,69005,False,True,True,False
3179,2024-07-02,2024-11-28,False,,39,30140,True,False,True,True
3180,2024-05-24,,False,,61,80240,False,True,True,False
3181,2024-07-09,,False,,50,22640,False,True,False,False
3182,2024-06-15,,False,,18,40020,False,True,True,False
3183,2025-09-27,2026-04-11,False,,54,4538,False,False,True,True
3184,2024-02-19,,False,,70,4538,True,True,True,False
3185,2025-06-19,,False,,19,41820,True,True,True,False
3186,2026-03-18,,False,,65,40020,True,False,False,False
3187,2025-10-13,,False,,18,22290,True,False,True,False
3188,2024-12-08,,False,,57,30130,False,False,True,False
3189,2024-02-20,,False,,45,69005,False,True,False,False
3190,2025-12-10,,False,,18,4538,True,True,True,False
3191,2024-01-03,2024-05-14,False,,51,2011,False,False,True,True
3192,2025-08-02,,False,,60,70040,False,True,False,False
3193,2025-07-24,,False,,50,22290,False,True,False,False
3194,2024-06-12,,False,,53,90430,False,False,True,False
3195,2025-09-21,,False,,40,40020,True,False,True,False
3196,2024-05-29,,False,,21,80010,False,True,False,False
3197,2024-07-11,,False,,54,90010,True,False,False,False
3198,2025-11-22,,False,,68,70040,True,False,False,False
3199,2026-04-13,,False,,60,41820,True,False,False,False
3200,2024-08-13,,False,,19,1310,True,False,True,False
3201,2026-02-23,,False,,25,22640,False,True,False,False
3202,2026-02-16,2026-05-15,False,,34,90430,False,False,True,True
3203,2025-10-16,,False,,24,22640,False,True,True,False
3204,2024-04-29,,False,,46,4538,False,True,False,False
3205,2024-09-11,,False,,50,30130,False,True,False,False
3206,2025-07-30,,False,,26,40020,True,False,True,False
3207,2026-04-30,2026-05-31,False,,55,5422,True,False,False,True
3208,2025-11-24,,False,,53,40020,True,False,False,False
3209,2024-12-23,,False,,38,50030,True,True,False,False
3210,2024-07-19,2025-07-02,True,2025-09-30,43,90010,True,False,False,True
3211,2026-03-28,2026-05-24,False,,20,20040,True,False,False,True
3212,2024-08-23,,False,,41,50030,True,False,True,False
3213,2024-10-18,,False,,45,20040,True,True,True,False
3214,2026-03-31,,False,,47,60811,False,True,True,False
3215,2025-04-22,2026-02-09,True,2026-04-20,50,40020,True,True,True,True
3216,2024-08-13,,False,,48,4538,True,True,False,False
3217,2024-01-05,2024-08-19,True,2024-11-01,42,50030,False,False,True,True
3218,2024-12-31,2025-02-24,True,2025-04-14,49,70673,True,False,False,True
3219,2026-04-19,,False,,58,70040,True,True,True,False
3220,2025-01-03,,False,,44,70040,True,False,False,False
3221,2025-08-18,,False,,49,90010,True,False,False,False
3222,2024-08-03,,False,,43,40020,False,True,False,False
3223,2025-10-22,2026-02-12,False,,37,60811,False,False,True,True
3224,2025-10-22,2026-05-23,False,,52,22290,False,False,True,True
3225,2025-06-01,2026-04-28,False,,38,90010,False,False,True,True
3226,2025-10-18,,False,,50,90430,False,True,True,False
3227,2025-05-07,2025-08-23,False,,45,90430,False,True,False,True
3228,2024-11-17,,False,,41,70673,False,True,True,False
3229,2025-09-19,,False,,41,30140,False,True,False,False
3230,2025-12-11,,False,,38,41820,True,False,True,False
3231,2025-12-16,,False,,24,22290,False,True,True,False
3232,2024-06-30,,False,,50,20040,True,False,False,False
3233,2025-07-29,,False,,48,80010,False,True,False,False
3234,2024-01-04,,False,,56,22290,False,True,False,False
3235,2025-05-01,2026-02-02,False,,38,1310,False,False,True,True
3236,2025-05-01,,False,,70,1310,False,True,True,False
3237,2024-11-05,2025-03-16,False,,40,40020,True,False,False,True
3238,2026-04-25,2026-05-27,False,,34,69058,True,False,True,True
3239,2026-01-21,2026-04-26,False,,32,70040,True,False,False,True
3240,2024-02-02,2024-08-14,False,,22,5422,False,True,False,True
3241,2024-06-26,2025-02-11,True,2025-05-03,65,51020,True,False,False,True
3242,2024-06-26,,False,,63,22290,False,True,False,False
3243,2026-02-02,,False,,53,69058,False,False,True,False
3244,2025-03-17,2025-05-18,False,,33,80240,True,True,False,True
3245,2025-09-12,,False,,69,20040,True,False,False,False
3246,2025-11-20,,False,,40,70673,False,True,False,False
3247,2025-10-15,,False,,42,22640,False,True,True,False
3248,2024-03-16,,False,,64,50030,False,True,False,False
3249,2024-04-29,,False,,54,5422,True,True,True,False
3250,2024-12-02,,False,,74,60160,False,False,True,False
3251,2024-10-14,2025-02-19,False,,48,41820,True,False,True,True
3252,2025-09-27,,False,,40,60160,True,True,True,False
3253,2024-05-12,,False,,37,60811,False,True,True,False
3254,2024-11-12,,False,,21,20040,True,False,False,False
