id_cliente,data_atendimento,canal,duracao_segundos,nota
2324,2025-11-16,whatsapp,261,2.5
2324,2025-12-17,chat_site,391,4.0
2324,2026-01-03,whatsapp,535,3.5
2325,2025-09-30,chat_site,721,2.5
2325,2025-10-13,whatsapp,240,4.0
2325,2025-10-31,whatsapp,500,3.0
2325,2025-11-04,chat_site,266,4.0
2325,2025-11-05,telefone,740,2.5
2325,2025-11-06,whatsapp,224,3.5
2328,2024-06-14,telefone,284,1.0
2328,2024-06-17,whatsapp,229,5.0
2328,2024-07-13,telefone,260,4.5
2328,2024-08-05,whatsapp,566,4.5
2328,2024-08-21,whatsapp,545,4.5
2328,2024-09-05,telefone,592,4.5
2329,2024-02-09,whatsapp,131,3.0
2329,2024-03-08,whatsapp,66,2.0
2329,2024-03-18,chat_site,276,1.5
2329,2024-05-13,chat_site,407,4.0
2329,2024-05-16,chat_site,671,3.5
2329,2024-06-04,whatsapp,291,5.0
2329,2024-06-30,telefone,603,4.5
2330,2024-06-22,chat_site,873,3.5
2330,2024-06-25,telefone,162,3.5
2330,2024-07-19,chat_site,130,2.0
2330,2024-08-12,telefone,379,2.0
2330,2024-08-14,telefone,1188,3.0
2331,2024-02-29,telefone,1029,4.0
2331,2024-03-02,whatsapp,177,2.0
2331,2024-07-28,telefone,805,4.5
2331,2024-08-09,telefone,698,3.5
2333,2024-09-13,chat_site,91,2.5
2333,2024-10-17,telefone,833,5.0
2333,2024-11-19,chat_site,660,5.0
2333,2024-12-23,whatsapp,291,2.5
2335,2025-04-29,whatsapp,140,4.0
2335,2025-07-03,chat_site,290,2.5
2335,2025-07-19,telefone,406,5.0
2335,2025-08-10,telefone,601,1.0
2335,2025-09-16,chat_site,148,4.0
2336,2025-06-12,chat_site,893,2.5
2336,2025-07-02,chat_site,895,3.5
2336,2025-07-05,telefone,788,3.5
2336,2025-08-29,chat_site,600,2.5
2337,2025-11-02,telefone,1142,3.5
2337,2025-11-10,chat_site,732,3.0
2337,2025-11-13,telefone,467,1.0
2337,2025-11-14,whatsapp,400,5.0
2337,2025-12-05,telefone,785,3.0
2337,2025-12-14,telefone,518,3.5
2337,2025-12-18,whatsapp,567,2.5
2337,2025-12-27,whatsapp,399,5.0
2337,2026-01-12,whatsapp,467,3.0
2339,2024-02-08,telefone,195,2.0
2339,2024-02-26,whatsapp,174,4.5
2339,2024-03-22,chat_site,703,4.0
2339,2024-03-22,chat_site,856,4.0
2339,2024-05-01,telefone,1026,3.5
2339,2024-06-21,telefone,281,5.0
2341,2025-01-15,whatsapp,77,3.0
2341,2025-01-24,telefone,1162,4.0
2341,2025-02-06,whatsapp,544,4.5
2341,2025-02-12,telefone,975,5.0
2341,2025-03-15,whatsapp,400,4.5
2341,2025-03-19,whatsapp,336,3.5
2341,2025-04-05,chat_site,546,4.0
2341,2025-04-06,chat_site,749,3.0
2341,2025-05-06,telefone,1061,3.0
2341,2025-06-08,telefone,718,5.0
2341,2025-06-22,telefone,382,2.5
2342,2024-12-22,whatsapp,509,2.5
2342,2024-12-31,whatsapp,361,4.5
2342,2025-01-30,whatsapp,583,4.5
2342,2025-03-20,whatsapp,137,3.0
2342,2025-04-15,telefone,293,3.5
2342,2025-04-29,telefone,165,4.0
2343,2025-10-10,whatsapp,563,1.0
2343,2025-10-25,chat_site,404,2.5
2343,2025-11-06,telefone,253,2.0
2343,2025-11-12,chat_site,490,4.0
2343,2025-12-03,chat_site,627,2.0
2343,2025-12-06,whatsapp,122,4.0
2343,2025-12-06,whatsapp,474,3.0
2343,2025-12-06,chat_site,617,3.5
2344,2025-12-16,whatsapp,373,3.5
2344,2026-01-03,chat_site,109,2.5
2346,2024-08-07,chat_site,215,1.5
2346,2024-08-19,telefone,1019,2.5
2346,2024-08-22,whatsapp,118,3.5
2346,2024-08-27,chat_site,177,3.0
2346,2024-09-23,telefone,153,4.5
2346,2024-10-02,whatsapp,523,1.0
2346,2024-10-13,telefone,422,2.5
2346,2024-10-22,telefone,952,3.5
2349,2024-07-15,telefone,430,4.0
2349,2024-07-29,telefone,733,3.0
2349,2024-08-21,telefone,457,2.5
2349,2024-09-19,whatsapp,213,4.5
2349,2024-09-28,whatsapp,517,2.5
2349,2024-10-30,telefone,480,2.0
2349,2024-11-09,whatsapp,413,5.0
2350,2025-05-26,chat_site,490,3.5
2350,2025-06-04,whatsapp,77,2.0
2350,2025-08-29,whatsapp,226,4.5
2350,2025-08-30,whatsapp,72,1.5
2351,2025-04-09,telefone,1035,2.0
2351,2025-04-11,telefone,151,2.5
2351,2025-06-20,telefone,597,2.0
2351,2025-06-23,chat_site,74,3.0
2351,2025-07-04,telefone,469,3.5
2351,2025-08-26,chat_site,346,3.0
2352,2026-02-07,whatsapp,529,4.5
2352,2026-02-08,chat_site,74,1.0
2352,2026-02-12,telefone,220,1.0
2352,2026-02-16,whatsapp,552,3.5
2352,2026-02-28,whatsapp,168,3.5
2352,2026-03-14,telefone,906,3.5
2352,2026-03-18,telefone,310,3.0
2352,2026-03-24,telefone,688,1.0
2352,2026-04-03,telefone,414,2.5
2352,2026-04-05,telefone,253,3.5
2352,2026-04-06,telefone,600,1.0
2352,2026-04-08,telefone,401,2.5
2353,2025-09-13,whatsapp,60,5.0
2353,2025-10-07,whatsapp,84,1.5
2353,2025-10-23,whatsapp,151,5.0
2354,2025-02-05,whatsapp,309,3.5
2354,2025-02-14,chat_site,557,3.5
2354,2025-03-13,whatsapp,396,3.0
2354,2025-05-02,chat_site,224,3.5
2354,2025-05-23,chat_site,755,4.0
2354,2025-07-01,telefone,1033,3.0
2354,2025-07-05,whatsapp,208,4.5
2355,2025-01-25,telefone,194,2.5
2355,2025-01-28,chat_site,366,1.5
2355,2025-02-08,chat_site,506,3.0
2355,2025-02-14,whatsapp,243,2.0
2355,2025-03-07,whatsapp,369,2.0
2355,2025-03-15,telefone,751,4.0
2355,2025-03-19,whatsapp,71,3.0
2355,2025-03-19,telefone,267,2.5
2355,2025-03-19,chat_site,852,1.0
2355,2025-03-20,whatsapp,171,3.5
2356,2024-11-27,telefone,481,4.5
2356,2024-11-28,whatsapp,136,3.5
2356,2025-01-20,telefone,366,4.0
2356,2025-01-29,chat_site,649,3.0
2356,2025-03-13,chat_site,154,3.5
2356,2025-04-07,telefone,721,3.0
2356,2025-04-24,telefone,629,2.5
2356,2025-05-01,chat_site,701,3.0
2357,2024-12-18,telefone,897,5.0
2357,2025-01-07,whatsapp,277,4.0
2357,2025-02-07,whatsapp,478,3.0
2357,2025-03-01,telefone,694,4.5
2357,2025-03-10,telefone,683,5.0
2357,2025-03-21,whatsapp,597,1.5
2357,2025-04-03,whatsapp,386,4.0
2360,2024-07-20,telefone,867,4.0
2360,2024-08-07,whatsapp,566,3.5
2360,2024-08-08,chat_site,804,5.0
2360,2024-08-31,telefone,537,1.0
2360,2024-10-18,telefone,878,3.0
2360,2024-10-26,telefone,1021,4.5
2360,2024-11-03,chat_site,631,2.0
2360,2024-12-10,whatsapp,227,2.0
2364,2024-05-03,telefone,1011,4.5
2364,2024-07-28,telefone,102,2.5
2364,2024-07-29,chat_site,319,2.5
2364,2024-08-28,whatsapp,474,3.0
2364,2024-09-23,whatsapp,250,3.0
2365,2025-11-13,telefone,433,3.0
2365,2025-11-29,telefone,702,4.5
2365,2026-02-12,telefone,92,4.0
2365,2026-03-09,chat_site,455,3.0
2365,2026-04-03,telefone,1149,2.5
2366,2024-03-16,telefone,835,4.0
2366,2024-03-30,whatsapp,337,5.0
2366,2024-04-18,chat_site,798,3.0
2366,2024-05-11,chat_site,324,3.0
2366,2024-07-09,chat_site,735,5.0
2367,2024-11-18,telefone,885,2.5
2367,2024-11-21,telefone,690,5.0
2367,2024-12-29,whatsapp,76,5.0
2367,2025-03-20,whatsapp,553,5.0
2369,2024-06-01,whatsapp,308,2.0
2369,2024-06-12,whatsapp,563,2.0
2369,2024-06-26,telefone,281,3.5
2369,2024-07-20,telefone,133,2.5
2369,2024-08-07,telefone,532,1.0
2369,2024-09-19,telefone,553,4.0
2369,2024-09-28,whatsapp,594,4.0
2369,2024-10-28,whatsapp,303,4.0
2370,2024-05-30,whatsapp,458,5.0
2370,2024-06-20,whatsapp,417,2.5
2370,2024-06-30,whatsapp,475,4.0
2370,2024-08-18,whatsapp,501,3.0
2370,2024-09-03,whatsapp,554,3.5
2370,2024-09-19,telefone,329,3.0
2370,2024-10-01,whatsapp,598,1.5
2370,2024-10-16,telefone,1070,4.0
2370,2024-10-30,chat_site,527,4.5
2370,2024-11-17,telefone,655,3.5
2371,2024-03-17,whatsapp,595,3.5
2371,2024-04-21,telefone,307,3.0
2371,2024-05-04,whatsapp,487,3.0
2371,2024-05-12,chat_site,416,3.0
2373,2024-03-21,telefone,156,2.5
2373,2024-04-04,telefone,456,4.5
2373,2024-04-15,whatsapp,91,4.5
2373,2024-04-26,whatsapp,209,5.0
2373,2024-05-15,telefone,813,1.5
2373,2024-06-14,chat_site,128,4.0
2373,2024-06-19,whatsapp,144,2.5
2373,2024-07-04,chat_site,366,4.5
2380,2025-07-15,telefone,534,1.5
2380,2025-08-14,telefone,477,3.0
2380,2025-08-29,whatsapp,329,4.5
2380,2025-09-24,whatsapp,175,4.0
2380,2025-11-02,whatsapp,172,4.0
2380,2025-11-06,chat_site,325,3.5
2380,2025-12-08,chat_site,200,3.0
2381,2024-09-09,chat_site,411,4.0
2381,2024-09-21,chat_site,517,3.0
2382,2025-08-17,telefone,356,2.5
2382,2025-08-29,telefone,264,3.0
2382,2025-09-04,telefone,1139,1.0
2382,2025-09-07,telefone,620,3.0
2382,2025-09-15,telefone,734,3.0
2382,2025-09-16,whatsapp,585,3.0
2382,2025-09-23,chat_site,181,1.5
2382,2025-10-03,whatsapp,111,3.5
2382,2025-10-13,chat_site,831,2.5
2382,2025-10-14,telefone,165,3.0
2382,2025-10-14,whatsapp,541,2.0
2382,2025-10-14,telefone,286,3.5
2385,2024-07-13,telefone,1001,5.0
2385,2024-09-01,telefone,188,3.0
2385,2024-09-26,whatsapp,191,4.0
2385,2024-10-03,whatsapp,464,4.5
2391,2025-02-27,whatsapp,371,4.0
2391,2025-03-09,chat_site,820,1.5
2391,2025-03-23,whatsapp,172,5.0
2391,2025-03-29,telefone,183,1.0
2391,2025-04-08,telefone,589,2.0
2391,2025-04-16,telefone,396,1.5
2391,2025-04-25,whatsapp,262,3.0
2391,2025-04-29,telefone,952,4.5
2391,2025-05-06,telefone,695,1.0
2392,2024-06-17,whatsapp,502,4.0
2392,2024-06-29,chat_site,473,3.0
2392,2024-07-10,chat_site,749,3.0
2392,2024-07-11,chat_site,279,2.0
2392,2024-07-22,whatsapp,382,3.5
2392,2024-07-23,telefone,1083,2.5
2392,2024-08-05,whatsapp,263,1.0
2392,2024-08-11,telefone,305,3.5
2392,2024-08-12,whatsapp,168,2.0
2392,2024-08-12,whatsapp,245,5.0
2392,2024-08-13,whatsapp,507,2.0
2393,2025-06-22,chat_site,759,4.5
2393,2025-08-13,chat_site,539,2.5
2393,2025-08-22,chat_site,76,5.0
2393,2025-09-27,telefone,812,2.5
2393,2025-10-02,telefone,235,2.0
2395,2025-03-31,telefone,129,4.0
2395,2025-04-29,whatsapp,578,3.5
2395,2025-05-05,chat_site,641,3.0
2399,2024-10-19,whatsapp,236,4.5
2399,2024-11-21,whatsapp,538,3.0
2399,2024-11-29,whatsapp,123,4.5
2399,2025-01-06,telefone,302,2.5
2403,2026-03-12,whatsapp,216,3.5
2403,2026-03-20,chat_site,686,4.0
2403,2026-04-05,telefone,619,2.0
2403,2026-04-08,telefone,900,3.0
2403,2026-04-09,telefone,774,2.0
2403,2026-04-15,telefone,344,4.0
2403,2026-04-28,telefone,663,2.0
2403,2026-05-06,telefone,624,5.0
2404,2025-07-12,telefone,570,3.0
2411,2025-07-14,whatsapp,353,3.0
2411,2025-07-16,telefone,606,2.5
2411,2025-07-16,chat_site,213,2.0
2411,2025-07-28,telefone,330,1.5
2411,2025-08-10,telefone,793,1.5
2411,2025-08-25,chat_site,716,5.0
2411,2025-09-18,whatsapp,458,4.0
2415,2025-04-11,chat_site,539,3.0
2415,2025-05-05,telefone,387,3.0
2416,2025-11-07,chat_site,887,4.0
2416,2025-11-09,chat_site,84,5.0
2416,2025-11-11,telefone,327,2.5
2416,2025-11-19,chat_site,205,3.0
2416,2025-11-20,chat_site,890,2.5
2416,2025-11-27,telefone,577,4.0
2416,2025-12-10,telefone,405,3.0
2416,2025-12-21,chat_site,62,2.0
2416,2025-12-26,telefone,714,3.0
2417,2025-08-19,whatsapp,387,4.5
2417,2025-11-10,telefone,434,3.5
2417,2025-11-15,whatsapp,146,2.5
2418,2024-08-25,whatsapp,190,3.0
2418,2024-09-15,telefone,473,2.0
2418,2024-10-08,whatsapp,281,2.5
2418,2024-10-24,chat_site,147,3.0
2418,2024-12-03,telefone,636,3.5
2418,2024-12-13,chat_site,564,4.0
2418,2024-12-29,telefone,500,3.0
2419,2024-11-10,telefone,372,2.0
2419,2024-11-11,whatsapp,582,2.0
2419,2024-11-14,whatsapp,207,2.0
2419,2024-11-23,chat_site,693,3.0
2419,2024-12-01,telefone,260,4.0
2419,2024-12-04,chat_site,675,2.5
2419,2024-12-18,chat_site,373,2.0
2419,2024-12-31,whatsapp,101,1.5
2419,2025-01-01,telefone,135,3.0
2419,2025-01-01,telefone,661,2.0
2421,2024-09-23,whatsapp,129,4.0
2421,2024-09-25,chat_site,733,2.0
2421,2024-11-08,whatsapp,354,3.0
2421,2024-12-21,telefone,999,1.0
2421,2024-12-24,telefone,570,2.5
2421,2025-01-17,telefone,1015,3.0
2421,2025-01-20,chat_site,630,2.5
2425,2025-01-24,whatsapp,422,2.0
2425,2025-02-14,telefone,948,4.5
2425,2025-02-26,telefone,1037,3.5
2425,2025-04-02,chat_site,557,1.5
2425,2025-04-05,telefone,212,3.0
2426,2025-06-02,chat_site,739,3.0
2426,2025-06-14,telefone,772,5.0
2426,2025-07-19,chat_site,728,2.0
2426,2025-09-05,chat_site,871,3.5
2426,2025-09-12,chat_site,406,2.5
2426,2025-10-02,chat_site,767,1.5
2426,2025-10-06,whatsapp,562,5.0
2427,2024-05-14,telefone,151,4.0
2427,2024-05-17,telefone,863,4.5
2427,2024-07-15,telefone,338,2.5
2428,2025-09-05,telefone,1014,1.5
2428,2025-09-09,whatsapp,305,3.0
2428,2025-09-18,whatsapp,116,2.5
2428,2025-09-23,telefone,907,2.5
2428,2025-10-10,telefone,677,3.0
2428,2025-10-22,telefone,132,1.0
2428,2025-10-30,telefone,1078,4.0
2431,2024-07-30,telefone,143,3.5
2431,2024-08-18,telefone,828,4.0
2431,2024-10-08,chat_site,797,3.5
2431,2024-10-18,whatsapp,595,4.0
2434,2024-12-04,telefone,751,3.5
2434,2024-12-15,telefone,397,4.0
2434,2025-02-27,whatsapp,342,3.5
2434,2025-03-08,chat_site,370,5.0
2435,2025-01-24,whatsapp,289,5.0
2435,2025-04-17,telefone,1196,4.0
2435,2025-05-27,chat_site,585,2.5
2436,2025-07-01,telefone,682,2.0
2437,2025-06-28,chat_site,211,2.5
2437,2025-08-10,chat_site,787,5.0
2437,2025-08-14,chat_site,741,3.0
2437,2025-10-20,whatsapp,166,4.0
2437,2025-11-29,chat_site,666,4.0
2437,2025-12-07,telefone,822,3.5
2438,2025-11-22,telefone,1015,3.5
2438,2025-12-17,telefone,1069,3.0
2438,2025-12-18,chat_site,116,3.0
2440,2024-08-25,whatsapp,430,5.0
2440,2024-09-03,telefone,905,3.0
2440,2024-09-03,chat_site,436,1.5
2440,2024-10-03,whatsapp,423,4.0
2440,2024-10-17,telefone,115,2.0
2440,2024-11-06,telefone,1068,1.0
2440,2024-11-11,telefone,664,3.0
2441,2024-11-07,telefone,889,3.5
2441,2024-12-01,telefone,141,4.5
2441,2025-01-09,whatsapp,460,3.5
2441,2025-02-19,chat_site,438,3.0
2441,2025-03-02,chat_site,508,3.0
2441,2025-03-11,telefone,929,3.0
2441,2025-03-12,chat_site,131,4.0
2442,2024-01-18,telefone,958,2.5
2442,2024-03-17,telefone,1062,1.0
2442,2024-03-29,telefone,330,4.5
2442,2024-04-21,whatsapp,444,4.0
2443,2024-01-24,telefone,501,1.5
2443,2024-03-17,whatsapp,510,5.0
2443,2024-03-29,telefone,97,2.5
2443,2024-04-10,chat_site,583,5.0
2443,2024-04-15,telefone,590,2.0
2443,2024-05-25,chat_site,129,4.0
2443,2024-05-30,chat_site,177,4.5
2443,2024-06-14,chat_site,379,3.0
2443,2024-06-15,whatsapp,282,4.0
2444,2024-07-11,chat_site,616,2.0
2444,2024-07-24,whatsapp,235,4.5
2444,2024-08-15,telefone,1016,3.0
2444,2024-09-11,telefone,654,4.0
2444,2024-09-19,telefone,174,3.5
2444,2024-10-09,telefone,1150,4.0
2444,2024-10-20,telefone,646,2.0
2444,2024-12-20,whatsapp,320,3.0
2445,2025-06-01,whatsapp,436,2.5
2445,2025-06-08,chat_site,711,4.0
2445,2025-07-17,chat_site,481,3.5
2445,2025-07-20,telefone,465,3.5
2445,2025-08-22,telefone,504,3.0
2448,2025-08-16,whatsapp,470,2.0
2448,2025-09-16,telefone,556,1.0
2448,2025-09-21,chat_site,314,1.5
2448,2025-10-24,whatsapp,196,5.0
2448,2025-11-13,telefone,304,2.5
2448,2025-12-10,telefone,706,4.5
2450,2024-08-01,whatsapp,316,2.0
2450,2024-08-11,whatsapp,460,1.5
2450,2024-08-31,chat_site,556,2.0
2450,2024-09-09,whatsapp,251,2.0
2450,2024-09-29,whatsapp,449,2.0
2450,2024-10-04,telefone,1125,2.0
2450,2024-10-13,whatsapp,289,3.5
2450,2024-10-14,whatsapp,504,5.0
2453,2024-03-24,chat_site,203,4.5
2453,2024-04-05,telefone,209,3.5
2453,2024-04-23,chat_site,78,4.5
2453,2024-05-06,whatsapp,217,3.5
2453,2024-06-07,whatsapp,206,2.5
2453,2024-06-21,whatsapp,326,3.0
2453,2024-08-14,whatsapp,284,4.5
2453,2024-08-19,whatsapp,440,5.0
2459,2025-04-01,whatsapp,70,3.0
2459,2025-04-05,telefone,245,1.5
2459,2025-04-21,chat_site,91,3.5
2459,2025-05-01,telefone,1045,1.0
2459,2025-07-25,chat_site,331,2.5
2460,2024-03-31,whatsapp,310,1.0
2460,2024-05-13,telefone,557,3.5
2460,2024-05-24,telefone,817,5.0
2461,2025-03-18,telefone,1048,3.0
2461,2025-04-01,whatsapp,555,4.5
2461,2025-04-19,chat_site,619,2.0
2461,2025-05-09,whatsapp,528,4.0
2461,2025-05-13,telefone,373,3.0
2461,2025-05-22,telefone,1025,2.5
2461,2025-05-24,whatsapp,243,4.0
2461,2025-05-27,telefone,902,1.5
2461,2025-05-29,whatsapp,167,3.0
2463,2025-07-08,whatsapp,233,3.0
2463,2025-07-19,chat_site,756,2.5
2463,2025-08-06,chat_site,401,2.0
2463,2025-08-09,whatsapp,504,5.0
2463,2025-08-09,whatsapp,322,2.0
2463,2025-09-03,telefone,840,2.0
2463,2025-09-13,whatsapp,296,3.0
2463,2025-09-14,telefone,1049,4.0
2464,2025-07-27,telefone,502,3.5
2464,2025-07-30,whatsapp,175,3.5
2464,2025-08-11,telefone,238,3.5
2464,2025-10-24,whatsapp,268,4.0
2465,2025-03-27,telefone,197,3.5
2465,2025-04-16,chat_site,614,5.0
2465,2025-05-23,whatsapp,325,4.0
2465,2025-07-08,telefone,1142,5.0
2466,2024-08-04,telefone,250,5.0
2466,2024-09-21,chat_site,503,3.5
2466,2024-10-13,chat_site,139,3.0
2466,2024-10-21,telefone,277,3.0
2466,2024-12-08,whatsapp,114,4.5
2467,2024-10-08,chat_site,466,4.0
2467,2024-11-23,telefone,1188,2.0
2467,2024-12-31,chat_site,870,2.0
2467,2025-01-02,whatsapp,104,4.0
2467,2025-01-19,telefone,768,2.5
2467,2025-01-21,telefone,528,2.5
2467,2025-03-06,telefone,919,3.5
2468,2025-08-31,whatsapp,177,4.5
2468,2025-09-23,whatsapp,62,3.5
2468,2025-10-03,chat_site,132,4.0
2468,2025-10-10,chat_site,61,3.0
2468,2025-12-24,chat_site,70,2.5
2470,2024-07-22,telefone,347,3.0
2470,2024-09-19,chat_site,585,2.5
2470,2024-09-24,whatsapp,248,3.0
2470,2024-11-19,whatsapp,531,3.0
2470,2024-11-20,whatsapp,290,3.5
2472,2024-04-01,chat_site,427,3.0
2472,2024-04-22,whatsapp,517,3.0
2472,2024-05-19,telefone,1150,2.0
2472,2024-05-27,whatsapp,424,2.5
2472,2024-08-16,telefone,521,2.5
2472,2024-08-20,telefone,302,4.0
2472,2024-09-09,chat_site,879,3.0
2473,2025-01-17,whatsapp,143,2.0
2473,2025-01-21,whatsapp,188,3.5
2473,2025-02-20,telefone,886,3.5
2473,2025-03-14,telefone,144,3.5
2473,2025-04-28,whatsapp,303,5.0
2473,2025-06-07,telefone,863,3.5
2474,2024-07-31,whatsapp,325,3.0
2474,2024-09-13,whatsapp,333,4.5
2474,2024-09-18,whatsapp,123,5.0
2474,2024-10-06,whatsapp,176,2.5
2474,2024-11-28,whatsapp,475,3.5
2474,2024-12-04,telefone,365,2.0
2475,2024-05-01,telefone,382,4.5
2475,2024-05-02,whatsapp,282,2.5
2475,2024-07-07,telefone,119,3.0
2475,2024-07-13,whatsapp,206,3.0
2475,2024-08-26,chat_site,733,1.5
2476,2025-02-10,telefone,1107,2.5
2476,2025-02-19,telefone,95,3.0
2476,2025-04-08,whatsapp,396,5.0
2476,2025-04-17,telefone,940,5.0
2476,2025-05-03,telefone,261,1.5
2476,2025-05-10,telefone,887,5.0
2477,2025-05-01,telefone,926,3.0
2477,2025-05-06,whatsapp,210,3.5
2477,2025-06-02,telefone,1056,4.0
2477,2025-06-20,whatsapp,593,4.0
2477,2025-07-04,whatsapp,60,4.0
2477,2025-07-24,whatsapp,280,5.0
2477,2025-08-30,telefone,311,4.5
2481,2025-07-11,chat_site,835,2.5
2481,2025-10-21,telefone,254,4.5
2481,2025-10-26,chat_site,831,3.5
2481,2025-12-15,telefone,914,2.0
2483,2024-07-31,chat_site,522,4.0
2483,2024-08-09,chat_site,310,1.0
2483,2024-08-14,whatsapp,577,3.0
2483,2024-09-12,telefone,279,5.0
2483,2024-09-15,chat_site,427,3.5
2483,2024-10-02,chat_site,472,3.5
2483,2024-10-08,telefone,1114,4.5
2483,2024-11-05,telefone,995,3.0
2484,2024-10-31,chat_site,896,3.5
2484,2024-12-05,telefone,481,4.0
2484,2025-01-21,whatsapp,441,3.0
2484,2025-02-08,chat_site,883,3.5
2485,2024-10-26,telefone,245,3.5
2485,2024-11-09,chat_site,231,4.0
2485,2024-11-19,telefone,1194,3.5
2485,2024-11-22,telefone,108,3.0
2485,2024-11-25,whatsapp,463,2.0
2485,2024-11-27,whatsapp,435,3.5
2488,2024-03-19,chat_site,721,2.5
2488,2024-04-05,chat_site,749,4.0
2488,2024-06-04,chat_site,882,3.5
2488,2024-06-12,telefone,909,4.5
2488,2024-07-08,whatsapp,98,1.0
2488,2024-07-15,telefone,792,4.5
2488,2024-07-28,chat_site,271,4.5
2488,2024-08-04,chat_site,145,3.5
2489,2025-03-26,chat_site,880,4.0
2489,2025-05-09,telefone,632,4.5
2489,2025-05-16,telefone,959,5.0
2489,2025-05-28,whatsapp,473,4.5
2489,2025-05-29,telefone,166,2.5
2489,2025-06-23,telefone,466,5.0
2489,2025-07-17,chat_site,592,5.0
2489,2025-08-23,chat_site,625,3.5
2490,2024-12-03,telefone,1125,4.0
2490,2024-12-14,telefone,642,4.5
2490,2025-04-08,whatsapp,340,2.0
2491,2024-10-22,telefone,334,3.5
2491,2024-10-27,telefone,362,2.0
2491,2024-12-08,whatsapp,347,3.0
2491,2024-12-11,whatsapp,579,3.0
2491,2025-01-13,telefone,838,2.5
2491,2025-01-19,whatsapp,283,4.5
2491,2025-03-28,telefone,783,2.0
2499,2024-02-04,telefone,684,4.5
2499,2024-02-25,chat_site,294,2.5
2499,2024-03-01,chat_site,516,4.5
2499,2024-03-20,telefone,288,4.0
2499,2024-06-16,telefone,488,3.5
2499,2024-06-22,telefone,1066,1.5
2499,2024-06-27,chat_site,370,4.0
2502,2024-04-06,telefone,819,3.0
2502,2024-04-12,whatsapp,197,2.0
2502,2024-04-27,whatsapp,125,4.0
2502,2024-05-23,whatsapp,343,3.0
2503,2025-10-27,whatsapp,92,4.0
2503,2025-11-06,telefone,940,3.0
2503,2025-11-12,whatsapp,81,4.0
2503,2025-12-17,whatsapp,75,3.5
2503,2026-02-26,chat_site,662,3.5
2505,2024-03-14,whatsapp,272,5.0
2505,2024-04-10,whatsapp,298,4.0
2505,2024-04-30,whatsapp,150,2.5
2505,2024-05-03,telefone,1054,3.5
2505,2024-07-01,telefone,1036,4.5
2505,2024-08-01,chat_site,313,4.0
2505,2024-08-05,telefone,509,3.0
2507,2025-02-01,whatsapp,94,4.0
2507,2025-02-08,whatsapp,323,2.5
2507,2025-02-27,whatsapp,500,2.5
2507,2025-03-05,whatsapp,189,4.5
2507,2025-04-03,chat_site,264,4.5
2507,2025-04-04,whatsapp,426,1.5
2509,2024-12-19,telefone,792,4.5
2509,2024-12-20,whatsapp,111,3.5
2509,2024-12-25,telefone,197,3.0
2509,2024-12-26,telefone,761,2.5
2509,2025-01-15,telefone,505,4.5
2509,2025-01-16,telefone,1065,2.0
2509,2025-01-31,telefone,746,3.5
2509,2025-02-16,whatsapp,110,3.5
2509,2025-02-22,chat_site,87,2.0
2509,2025-02-22,telefone,1027,4.5
2510,2024-04-23,whatsapp,418,3.5
2510,2024-05-21,telefone,353,2.5
2510,2024-06-18,chat_site,480,4.5
2510,2024-09-08,whatsapp,409,4.0
2514,2025-10-18,chat_site,648,2.0
2514,2025-10-31,whatsapp,212,2.0
2514,2025-11-27,whatsapp,153,2.0
2514,2025-12-26,whatsapp,103,3.0
2514,2025-12-26,telefone,1173,5.0
2514,2026-01-31,whatsapp,202,3.5
2514,2026-02-22,telefone,497,4.0
2515,2024-04-15,telefone,679,3.0
2515,2024-04-21,chat_site,715,2.0
2515,2024-06-08,whatsapp,556,5.0
2515,2024-08-16,chat_site,704,3.0
2515,2024-08-27,telefone,629,4.0
2517,2025-08-11,whatsapp,384,1.5
2517,2025-09-12,telefone,265,4.0
2517,2025-10-10,whatsapp,453,1.5
2517,2025-10-17,whatsapp,409,2.5
2517,2025-12-01,telefone,291,3.5
2517,2025-12-06,chat_site,591,2.5
2517,2025-12-17,telefone,1178,1.5
2517,2026-02-05,whatsapp,127,3.0
2517,2026-02-05,chat_site,367,4.0
2518,2025-04-27,whatsapp,496,1.5
2518,2025-05-26,whatsapp,497,3.5
2518,2025-05-30,whatsapp,293,3.0
2518,2025-06-26,telefone,1163,4.0
2518,2025-08-05,whatsapp,84,3.5
2518,2025-08-22,whatsapp,533,5.0
2518,2025-09-18,telefone,330,4.0
2519,2024-12-27,chat_site,557,3.5
2519,2025-01-13,whatsapp,209,3.5
2519,2025-02-09,chat_site,476,2.0
2519,2025-02-15,chat_site,220,3.5
2519,2025-02-25,chat_site,470,2.0
2519,2025-02-27,telefone,1045,3.0
2523,2024-08-03,whatsapp,476,4.5
2523,2024-08-18,whatsapp,368,5.0
2523,2024-09-16,telefone,954,2.5
2523,2024-09-17,whatsapp,161,2.5
2523,2024-10-06,chat_site,423,4.0
2523,2024-10-09,telefone,856,3.5
2523,2024-12-07,telefone,527,4.0
2525,2024-02-28,chat_site,173,2.5
2525,2024-03-06,whatsapp,247,4.0
2525,2024-03-12,chat_site,199,1.5
2525,2024-04-18,telefone,705,4.0
2525,2024-04-20,telefone,962,3.5
2525,2024-04-23,telefone,1120,2.5
2525,2024-04-23,telefone,449,2.0
2525,2024-04-23,whatsapp,208,1.5
2525,2024-04-23,whatsapp,185,3.5
2529,2024-03-29,telefone,454,3.5
