id_cliente,ano_mes,receita_bruta
2087,2026-04,31.32
2087,2026-05,32.28
2088,2025-07,70.69
2088,2025-08,87.25
2088,2025-09,88.18
2088,2025-10,77.61
2088,2025-11,79.71
2088,2025-12,57.32
2089,2024-09,109.38
2089,2024-10,116.72
2089,2024-11,117.91
2089,2024-12,91.06
2089,2025-01,87.79
2089,2025-02,110.18
2089,2025-03,110.84
2089,2025-04,114.14
2089,2025-05,115.16
2089,2025-06,113.87
2089,2025-07,100.34
2089,2025-08,107.15
2089,2025-09,111.42
2089,2025-10,110.32
2089,2025-11,115.5
2089,2025-12,92.85
2089,2026-01,94.77
2089,2026-02,110.56
2089,2026-03,116.67
2089,2026-04,113.09
2089,2026-05,108.76
2090,2024-01,111.18
2090,2024-02,137.15
2090,2024-03,119.26
2091,2026-01,125.37
2091,2026-02,141.64
2091,2026-03,126.99
2091,2026-04,123.66
2092,2024-10,26.83
2092,2024-11,26.4
2092,2024-12,18.79
2092,2025-01,16.96
2093,2025-11,34.12
2093,2025-12,25.57
2094,2024-06,206.66
2094,2024-07,170.61
2094,2024-08,194.86
2094,2024-09,189.29
2094,2024-10,195.64
2094,2024-11,203.79
2094,2024-12,164.06
2094,2025-01,157.65
2094,2025-02,191.06
2094,2025-03,198.45
2094,2025-04,204.15
2094,2025-05,198.82
2094,2025-06,198.41
2094,2025-07,172.86
2094,2025-08,190.26
2094,2025-09,199.93
2094,2025-10,189.25
2094,2025-11,190.86
2094,2025-12,152.78
2094,2026-01,161.78
2094,2026-02,206.76
2094,2026-03,190.64
2094,2026-04,197.0
2094,2026-05,205.37
2095,2024-05,38.55
2095,2024-06,39.8
2095,2024-07,31.78
2095,2024-08,39.85
2095,2024-09,39.73
2095,2024-10,39.17
2095,2024-11,37.35
2095,2024-12,30.81
2095,2025-01,30.42
2095,2025-02,37.14
2095,2025-03,40.4
2095,2025-04,37.61
2095,2025-05,37.71
2095,2025-06,39.63
2095,2025-07,32.71
2095,2025-08,38.48
2095,2025-09,37.13
2095,2025-10,40.51
2095,2025-11,40.78
2095,2025-12,31.04
2095,2026-01,30.56
2095,2026-02,39.65
2095,2026-03,39.85
2095,2026-04,37.5
2095,2026-05,38.8
2096,2025-10,126.98
2096,2025-11,125.78
2096,2025-12,102.6
2096,2026-01,101.66
2096,2026-02,121.63
2096,2026-03,121.67
2096,2026-04,124.03
2096,2026-05,127.35
2097,2026-03,24.5
2097,2026-04,23.52
2097,2026-05,21.18
2098,2026-01,65.66
2098,2026-02,85.87
2098,2026-03,85.31
2098,2026-04,80.71
2098,2026-05,81.16
2099,2025-10,138.17
2099,2025-11,133.71
2099,2025-12,114.97
2099,2026-01,115.43
2099,2026-02,139.68
2099,2026-03,136.3
2099,2026-04,133.9
2099,2026-05,141.43
2100,2024-07,31.9
2100,2024-08,38.08
2100,2024-09,36.06
2100,2024-10,35.43
2100,2024-11,32.88
2100,2024-12,25.26
2100,2025-02,36.9
2100,2025-03,36.09
2100,2025-04,36.05
2100,2025-05,39.02
2100,2025-06,39.04
2100,2025-07,32.82
2100,2025-08,37.11
2100,2025-09,37.8
2100,2025-10,37.93
2100,2025-11,35.81
2100,2025-12,29.03
2100,2026-01,29.78
2100,2026-02,36.71
2100,2026-03,37.06
2100,2026-04,36.45
2100,2026-05,37.62
2101,2026-02,150.01
2101,2026-03,143.32
2101,2026-04,141.63
2101,2026-05,139.57
2102,2025-07,73.47
2102,2025-08,82.56
2102,2025-09,83.66
2102,2025-10,81.93
2102,2025-11,78.65
2102,2025-12,68.93
2102,2026-01,66.82
2102,2026-02,81.98
2102,2026-03,84.9
2102,2026-04,81.49
2102,2026-05,83.97
2103,2024-05,170.72
2103,2024-06,158.34
2103,2024-07,144.29
2103,2024-08,168.19
2103,2024-09,159.99
2103,2024-10,170.42
2103,2024-11,164.18
2103,2024-12,136.25
2103,2025-01,131.47
2103,2025-02,160.89
2103,2025-03,164.53
2103,2025-04,161.38
2103,2025-05,174.35
2103,2025-06,170.03
2103,2025-07,135.92
2103,2025-08,164.34
2103,2025-09,173.12
2103,2025-10,167.85
2103,2025-11,166.01
2103,2025-12,135.09
2103,2026-01,131.95
2103,2026-02,164.4
2103,2026-03,161.22
2103,2026-04,169.76
2103,2026-05,161.88
2104,2024-04,132.73
2104,2024-05,126.1
2104,2024-06,125.23
2104,2024-07,108.27
2104,2024-08,124.11
2104,2024-09,130.26
2104,2024-10,129.58
2104,2024-11,117.95
2104,2024-12,92.01
2104,2025-01,82.71
2104,2025-03,131.98
2104,2025-04,125.21
2104,2025-05,128.3
2104,2025-06,132.9
2104,2025-07,106.51
2104,2025-08,130.21
2104,2025-09,129.28
2104,2025-10,122.84
2104,2025-11,133.47
2104,2025-12,105.96
2104,2026-01,102.32
2104,2026-02,128.06
2104,2026-03,125.53
2104,2026-04,124.27
2104,2026-05,132.34
2105,2026-01,169.65
2105,2026-02,204.14
2105,2026-03,203.46
2105,2026-04,220.07
2105,2026-05,208.3
2106,2024-08,88.19
2106,2024-09,86.93
2106,2024-10,91.34
2106,2024-11,86.04
2106,2024-12,68.11
2106,2025-01,74.36
2106,2025-02,85.07
2106,2025-03,91.41
2106,2025-04,90.55
2106,2025-05,89.95
2106,2025-06,84.31
2106,2025-07,71.53
2106,2025-08,84.64
2106,2025-09,86.66
2106,2025-10,90.08
2106,2025-11,86.58
2106,2025-12,67.53
2106,2026-01,67.82
2106,2026-02,87.18
2106,2026-03,83.4
2106,2026-04,89.76
2106,2026-05,85.29
2107,2025-10,134.4
2107,2025-11,131.27
2107,2025-12,104.27
2107,2026-01,98.44
2107,2026-02,101.05
2108,2024-04,132.83
2108,2024-05,136.28
2108,2024-06,125.34
2108,2024-07,117.57
2108,2024-08,137.13
2108,2024-09,127.76
2108,2024-10,125.02
2108,2024-11,129.12
2108,2024-12,105.19
2108,2025-01,103.43
2108,2025-02,124.96
2108,2025-03,135.59
2108,2025-04,127.02
2108,2025-05,135.68
2108,2025-06,127.64
2108,2025-07,116.03
2108,2025-08,127.95
2108,2025-09,125.57
2108,2025-10,135.02
2108,2025-11,127.89
2108,2025-12,103.86
2108,2026-01,104.91
2108,2026-02,132.18
2108,2026-03,132.58
2108,2026-04,125.25
2108,2026-05,136.72
2109,2024-08,22.84
2109,2024-09,22.57
2109,2024-10,21.63
2109,2024-11,22.31
2109,2024-12,17.97
2109,2025-01,18.18
2109,2025-02,22.62
2109,2025-03,22.13
2109,2025-04,22.57
2109,2025-05,21.43
2109,2025-06,22.52
2109,2025-07,18.8
2109,2025-08,23.07
2109,2025-09,22.88
2109,2025-10,20.99
2109,2025-11,22.67
2109,2025-12,18.07
2109,2026-01,18.27
2109,2026-02,21.56
2109,2026-03,22.75
2109,2026-04,21.3
2109,2026-05,22.97
2110,2024-08,60.4
2110,2024-09,60.76
2110,2024-10,52.35
2111,2024-08,135.77
2111,2024-09,134.16
2111,2024-10,139.49
2111,2024-11,136.0
2111,2024-12,106.77
2111,2025-01,108.72
2111,2025-02,137.39
2111,2025-03,139.1
2111,2025-04,137.88
2111,2025-05,143.85
2111,2025-06,135.88
2111,2025-07,122.69
2111,2025-08,137.78
2111,2025-09,140.57
2111,2025-10,138.62
2111,2025-11,132.67
2111,2025-12,110.9
2111,2026-01,113.73
2111,2026-02,134.98
2111,2026-03,135.73
2111,2026-04,140.85
2111,2026-05,141.3
2112,2025-07,135.32
2112,2025-08,152.79
2112,2025-09,155.64
2112,2025-10,145.21
2112,2025-11,145.47
2112,2025-12,124.85
2112,2026-01,125.26
2112,2026-02,149.51
2112,2026-03,154.45
2112,2026-04,146.58
2112,2026-05,156.77
2113,2026-02,187.33
2113,2026-03,170.1
2113,2026-04,161.31
2113,2026-05,137.33
2114,2026-02,111.86
2114,2026-03,111.26
2114,2026-04,110.66
2114,2026-05,112.63
2115,2025-09,80.13
2115,2025-10,84.49
2115,2025-11,85.18
2115,2025-12,68.79
2115,2026-01,65.9
2115,2026-02,86.56
2115,2026-03,83.92
2115,2026-04,86.81
2115,2026-05,82.91
2116,2024-06,151.22
2116,2024-07,120.45
2116,2024-08,145.69
2116,2024-09,140.37
2116,2024-10,152.02
2116,2024-11,146.27
2116,2024-12,115.84
2116,2025-01,113.57
2116,2025-02,143.55
2116,2025-03,144.61
2116,2025-04,153.48
2116,2025-05,153.77
2116,2025-06,146.04
2116,2025-07,130.85
2116,2025-08,150.97
2116,2025-09,150.54
2116,2025-10,143.2
2116,2025-11,150.14
2116,2025-12,124.49
2116,2026-01,122.7
2116,2026-02,147.21
2116,2026-03,139.27
2116,2026-04,144.78
2116,2026-05,148.85
2117,2026-03,21.32
2117,2026-04,19.53
2118,2025-04,82.2
2118,2025-05,81.47
2118,2025-06,78.37
2118,2025-07,70.25
2118,2025-08,83.31
2118,2025-09,80.08
2118,2025-10,83.71
2118,2025-11,79.28
2118,2025-12,66.09
2118,2026-01,67.46
2118,2026-02,83.7
2118,2026-03,80.32
2118,2026-04,80.26
2118,2026-05,84.17
2119,2025-04,29.27
2119,2025-05,30.75
2119,2025-06,31.12
2119,2025-07,27.04
2119,2025-08,29.5
2119,2025-09,31.03
2119,2025-10,31.14
2119,2025-11,31.35
2119,2025-12,24.36
2119,2026-01,25.59
2119,2026-02,31.69
2119,2026-03,29.68
2119,2026-04,31.63
2119,2026-05,31.15
2120,2025-08,209.22
2120,2025-09,220.59
2120,2025-10,204.68
2120,2025-11,221.33
2120,2025-12,174.04
2120,2026-01,163.35
2120,2026-02,204.94
2120,2026-03,202.75
2120,2026-04,218.03
2120,2026-05,207.03
2121,2025-10,72.92
2121,2025-11,73.28
2121,2025-12,58.97
2121,2026-01,57.04
2121,2026-02,67.93
2121,2026-03,69.37
2121,2026-04,69.28
2121,2026-05,73.9
2122,2026-03,144.75
2122,2026-04,146.07
2122,2026-05,144.0
2123,2025-05,120.88
2123,2025-06,130.41
2123,2025-07,103.08
2123,2025-08,114.75
2123,2025-09,97.88
2123,2025-12,101.65
2123,2026-01,101.76
2123,2026-02,121.09
2123,2026-03,120.26
2123,2026-04,127.67
2123,2026-05,127.08
2124,2025-06,144.41
2124,2025-07,125.0
2124,2025-08,143.62
2124,2025-09,132.29
2124,2025-10,136.23
2124,2025-11,142.77
2124,2025-12,116.96
2124,2026-01,117.08
2124,2026-02,141.29
2124,2026-03,143.73
2124,2026-04,134.19
2124,2026-05,137.42
2125,2025-09,126.22
2125,2025-10,118.98
2125,2025-11,125.81
2125,2025-12,102.1
2125,2026-01,103.21
2125,2026-02,128.57
2125,2026-03,125.87
2125,2026-04,124.99
2125,2026-05,126.32
2126,2024-08,117.68
2126,2024-09,119.64
2126,2024-10,114.4
2126,2024-11,109.44
2126,2024-12,91.52
2126,2025-01,89.29
2126,2025-02,116.39
2126,2025-03,118.78
2126,2025-04,110.24
2126,2025-05,114.1
2126,2025-06,116.92
2126,2025-07,102.53
2126,2025-08,111.72
2126,2025-09,115.26
2126,2025-10,109.39
2126,2025-11,113.67
2126,2025-12,91.6
2126,2026-01,90.04
2126,2026-02,110.83
2126,2026-03,113.43
2126,2026-04,109.89
2126,2026-05,119.61
2127,2024-09,160.7
2127,2024-10,147.38
2127,2024-11,152.67
2127,2024-12,124.74
2127,2025-01,123.39
2127,2025-02,159.72
2127,2025-03,157.79
2127,2025-04,150.34
2127,2025-05,148.66
2127,2025-06,156.62
2127,2025-07,137.48
2127,2025-08,157.15
2127,2025-09,151.12
2127,2025-10,155.96
2127,2025-11,155.55
2127,2025-12,129.14
2127,2026-01,124.6
2127,2026-02,158.5
2127,2026-03,151.35
2127,2026-04,147.69
2127,2026-05,159.25
2128,2025-06,87.64
2128,2025-07,73.43
2128,2025-08,84.97
2128,2025-09,82.52
2128,2025-10,87.12
2128,2025-11,83.41
2128,2025-12,65.73
2128,2026-01,61.3
2128,2026-02,69.51
2128,2026-03,85.15
2128,2026-04,81.96
2128,2026-05,87.05
2129,2024-02,56.41
2129,2024-03,57.26
2129,2024-04,57.31
2129,2024-05,59.95
2129,2024-06,57.71
2129,2024-07,51.63
2129,2024-08,57.1
2129,2024-09,57.42
2129,2024-10,59.6
2129,2024-11,56.6
2129,2024-12,45.24
2129,2025-01,45.31
2129,2025-02,56.52
2129,2025-03,58.66
2129,2025-04,55.41
2129,2025-05,59.02
2129,2025-06,59.61
2129,2025-07,51.01
2129,2025-08,58.84
2129,2025-09,57.72
2129,2025-10,60.87
2129,2025-11,55.69
2129,2025-12,48.22
2129,2026-01,46.46
2129,2026-02,59.97
2129,2026-03,58.82
2129,2026-04,55.98
2129,2026-05,60.05
2130,2024-09,133.22
2130,2024-10,127.7
2130,2024-11,133.58
2130,2024-12,107.71
2130,2025-01,105.16
2130,2025-02,136.46
2130,2025-03,127.38
2130,2025-04,127.56
2130,2025-05,128.92
2130,2025-06,137.17
2130,2025-07,109.64
2130,2025-08,136.39
2130,2025-09,135.95
2130,2025-10,133.78
2130,2025-11,131.93
2130,2025-12,105.59
2130,2026-01,104.08
2130,2026-02,134.91
2130,2026-03,131.82
2130,2026-04,129.34
2130,2026-05,130.01
2131,2025-09,107.21
2131,2025-10,111.64
2131,2025-11,111.79
2131,2025-12,85.47
2131,2026-01,70.09
2131,2026-02,112.91
2131,2026-03,110.62
2131,2026-04,114.01
2131,2026-05,107.02
2132,2026-04,62.42
2132,2026-05,56.04
2133,2025-03,129.6
2133,2025-04,132.4
2133,2025-05,137.17
2133,2025-06,126.92
2133,2025-07,112.23
2133,2025-08,132.93
2133,2025-09,131.13
2133,2025-10,132.02
2133,2025-11,135.21
2133,2025-12,108.91
2133,2026-01,106.85
2133,2026-02,129.08
2133,2026-03,129.09
2133,2026-04,135.78
2133,2026-05,131.63
2134,2024-12,71.61
2134,2025-01,71.17
2134,2025-02,85.24
2134,2025-03,91.97
2134,2025-04,91.36
2134,2025-05,91.41
2134,2025-06,85.67
2134,2025-07,75.83
2134,2025-08,92.39
2134,2025-09,92.21
2134,2025-10,84.35
2134,2025-11,84.07
2134,2025-12,71.67
2134,2026-01,69.53
2134,2026-02,85.87
2134,2026-03,88.12
2134,2026-04,84.43
2134,2026-05,89.93
2135,2025-01,110.05
2135,2025-02,125.09
2135,2025-03,123.13
2135,2025-04,99.88
2136,2025-08,135.29
2136,2025-09,141.64
2136,2025-10,131.31
2136,2025-11,136.32
2136,2025-12,106.25
2136,2026-01,113.8
2136,2026-02,133.46
2136,2026-03,135.02
2136,2026-04,138.25
2136,2026-05,132.59
2137,2025-04,125.86
2137,2025-05,125.69
2137,2025-06,121.26
2137,2025-07,112.37
2137,2025-08,130.6
2137,2025-09,130.14
2137,2025-10,126.41
2137,2025-11,127.48
2137,2025-12,104.94
2137,2026-01,107.95
2137,2026-02,124.77
2137,2026-03,130.7
2137,2026-04,129.01
2137,2026-05,129.26
2138,2024-01,19.08
2138,2024-02,22.76
2138,2024-03,22.57
2138,2024-04,22.81
2138,2024-05,22.63
2138,2024-06,20.99
2138,2024-07,14.98
2139,2025-04,188.03
2139,2025-05,181.91
2139,2025-06,182.89
2139,2025-07,151.93
2139,2025-08,174.7
2139,2025-09,180.09
2139,2025-10,181.92
2139,2025-11,182.39
2139,2025-12,142.16
2139,2026-01,140.5
2139,2026-02,178.24
2139,2026-03,186.71
2139,2026-04,177.11
2139,2026-05,184.55
2140,2024-12,102.28
2140,2025-01,104.57
2140,2025-02,127.1
2140,2025-03,128.32
2140,2025-04,131.11
2140,2025-05,134.43
2140,2025-06,133.57
2140,2025-07,110.82
2140,2025-08,127.54
2140,2025-09,132.15
2140,2025-10,129.24
2140,2025-11,133.46
2140,2025-12,109.11
2140,2026-01,103.08
2140,2026-02,128.61
2140,2026-03,123.98
2140,2026-04,129.19
2140,2026-05,129.31
2141,2025-08,163.16
2141,2025-09,161.58
2141,2025-10,157.87
2141,2025-11,166.09
2141,2025-12,129.23
2141,2026-01,133.35
2141,2026-02,168.8
2141,2026-03,168.23
2141,2026-04,157.96
2141,2026-05,163.09
2142,2026-01,112.27
2142,2026-02,135.06
2142,2026-03,121.13
2143,2026-03,137.6
2143,2026-04,135.72
2143,2026-05,138.39
2144,2025-06,39.42
2144,2025-07,33.97
2144,2025-08,42.54
2144,2025-09,43.07
2144,2025-10,42.03
2144,2025-11,39.25
2144,2025-12,32.06
2144,2026-01,34.97
2144,2026-02,39.58
2144,2026-03,42.93
2144,2026-04,40.76
2144,2026-05,43.06
2145,2024-11,141.42
2145,2024-12,117.3
2145,2025-01,110.93
2145,2025-02,135.94
2145,2025-03,137.36
2145,2025-04,144.61
2145,2025-05,134.07
2145,2025-06,143.8
2145,2025-07,116.15
2145,2025-08,143.42
2145,2025-09,138.33
2145,2025-10,146.78
2145,2025-11,138.5
2145,2025-12,118.93
2145,2026-01,115.02
2145,2026-02,137.14
2145,2026-03,146.08
2145,2026-04,138.3
2145,2026-05,142.69
2146,2025-01,111.22
2146,2025-02,130.31
2146,2025-03,128.56
2146,2025-04,139.08
2146,2025-05,131.06
2146,2025-06,135.2
2146,2025-07,118.73
2146,2025-08,127.97
2146,2025-09,130.79
2146,2025-10,121.61
2146,2025-11,125.28
2146,2025-12,90.31
2147,2024-05,150.46
2147,2024-06,152.21
2147,2024-07,136.14
2147,2024-08,158.39
2147,2024-09,145.07
2147,2024-10,147.62
2147,2024-11,151.12
2147,2024-12,126.56
2147,2025-01,122.03
2147,2025-02,148.04
2147,2025-03,157.53
2147,2025-04,150.09
2147,2025-05,146.62
2147,2025-06,154.56
2147,2025-07,135.5
2147,2025-08,153.69
2147,2025-09,160.09
2147,2025-10,158.23
2147,2025-11,148.63
2147,2025-12,121.36
2147,2026-01,119.71
2147,2026-02,153.4
2147,2026-03,154.84
2147,2026-04,156.33
2147,2026-05,152.97
2148,2026-03,123.53
2148,2026-04,121.06
2148,2026-05,118.35
2149,2025-12,123.07
2149,2026-01,123.98
2149,2026-02,145.67
2149,2026-03,157.93
2149,2026-04,157.2
2149,2026-05,150.04
2150,2025-12,20.97
2150,2026-01,20.52
2150,2026-02,24.7
2150,2026-03,22.61
2150,2026-04,20.92
2151,2024-10,157.82
2151,2024-11,151.15
2151,2024-12,123.7
2151,2025-01,123.33
2151,2025-02,152.64
2151,2025-03,157.37
2151,2025-04,149.98
2151,2025-05,151.18
2151,2025-06,154.09
2151,2025-07,128.97
2151,2025-08,148.25
2151,2025-09,157.02
2151,2025-10,155.4
2151,2025-11,160.77
2151,2025-12,127.61
2151,2026-01,125.48
2151,2026-02,150.31
2151,2026-03,149.27
2151,2026-04,154.26
2151,2026-05,153.29
2152,2024-10,64.88
2152,2024-11,63.38
2152,2024-12,52.41
2152,2025-01,50.39
2152,2025-02,65.65
2152,2025-03,65.63
2152,2025-04,66.35
2152,2025-05,66.65
2152,2025-06,63.07
2152,2025-07,51.87
2152,2025-08,50.29
2153,2025-12,168.79
2153,2026-01,170.61
2153,2026-02,226.06
2153,2026-03,208.87
2153,2026-04,215.97
2153,2026-05,207.94
2154,2025-04,225.35
2154,2025-05,217.23
2154,2025-06,214.59
2154,2025-07,192.74
2154,2025-08,216.75
2154,2025-09,217.24
2154,2025-10,220.56
2154,2025-11,216.21
2154,2025-12,187.89
2154,2026-01,181.38
2154,2026-02,212.74
2154,2026-03,221.94
2154,2026-04,223.69
2154,2026-05,219.18
2155,2025-08,151.2
2155,2025-09,146.94
2155,2025-10,151.51
2155,2025-11,154.25
2155,2025-12,119.81
2155,2026-01,126.7
2155,2026-02,144.2
2155,2026-03,147.83
2155,2026-04,157.34
2155,2026-05,147.38
2156,2025-02,52.39
2156,2025-03,56.28
2156,2025-04,53.99
2156,2025-05,56.34
2156,2025-06,55.72
2156,2025-07,48.23
2156,2025-08,57.18
2156,2025-09,56.62
2156,2025-10,52.98
2156,2025-11,57.12
2156,2025-12,43.7
2156,2026-01,45.79
2156,2026-02,55.01
2156,2026-03,53.11
2156,2026-04,55.93
2156,2026-05,55.82
2157,2025-01,178.14
2157,2025-02,220.76
2157,2025-03,216.21
2157,2025-04,216.61
2157,2025-05,226.3
2157,2025-06,222.61
2157,2025-07,191.79
2157,2025-08,229.13
2157,2025-09,223.82
2157,2025-10,224.81
2157,2025-11,225.65
2157,2025-12,176.56
2157,2026-01,177.11
2157,2026-02,230.18
2157,2026-03,220.97
2157,2026-04,216.93
2157,2026-05,209.95
2158,2025-06,227.32
2158,2025-07,195.06
2158,2025-08,229.34
2158,2025-09,219.81
2158,2025-10,213.06
2158,2025-11,223.67
2158,2025-12,186.25
2158,2026-01,177.95
2158,2026-02,228.03
2158,2026-03,229.33
2158,2026-04,211.75
2158,2026-05,219.42
2159,2025-11,198.73
2159,2025-12,164.65
2159,2026-01,163.95
2159,2026-02,207.5
2159,2026-03,203.63
2159,2026-04,204.01
2159,2026-05,194.76
2160,2024-10,106.78
2160,2024-11,109.62
2160,2024-12,85.45
2160,2025-01,84.59
2160,2025-02,97.13
2160,2025-03,83.88
2161,2025-11,143.57
2161,2025-12,110.35
2161,2026-01,115.95
2161,2026-02,135.98
2161,2026-03,143.15
2161,2026-04,148.57
2161,2026-05,136.67
2162,2024-07,114.85
2162,2024-08,129.48
2162,2024-09,128.58
2162,2024-10,131.41
2162,2024-11,135.02
2162,2024-12,109.44
2162,2025-01,103.14
2162,2025-02,136.49
2162,2025-03,126.0
2162,2025-04,126.65
2162,2025-05,133.01
2162,2025-06,135.19
2162,2025-07,108.26
2162,2025-08,128.12
2162,2025-09,124.89
2162,2025-10,129.88
2162,2025-11,130.62
2162,2025-12,106.52
2162,2026-01,102.26
2162,2026-02,127.49
2162,2026-03,133.73
2162,2026-04,125.32
2162,2026-05,123.94
2163,2024-12,102.36
2163,2025-01,105.53
2163,2025-02,119.67
2163,2025-03,123.37
2163,2025-04,129.92
2163,2025-05,128.12
2163,2025-06,127.12
2163,2025-07,102.26
2163,2025-08,125.01
2163,2025-09,124.87
2163,2025-10,114.83
2163,2025-11,103.52
2164,2026-02,85.97
2164,2026-03,90.14
2164,2026-04,87.2
2164,2026-05,85.99
2165,2026-03,139.05
2165,2026-04,124.61
2165,2026-05,107.79
2166,2026-02,137.33
2166,2026-03,139.95
2166,2026-04,145.6
2166,2026-05,138.12
2167,2024-09,126.71
2167,2024-10,122.92
2167,2024-11,118.55
2167,2024-12,96.08
2167,2025-01,98.9
2167,2025-02,119.24
2167,2025-03,124.2
2167,2025-04,117.19
2167,2025-05,117.16
2167,2025-06,117.67
2167,2025-07,107.5
2167,2025-08,115.96
2167,2025-09,122.12
2167,2025-10,125.29
2167,2025-11,116.99
2167,2025-12,101.97
2167,2026-01,99.94
2167,2026-02,117.63
2167,2026-03,126.71
2167,2026-04,124.92
2167,2026-05,115.54
2168,2025-12,114.95
2168,2026-01,112.28
2168,2026-02,119.73
2168,2026-04,152.72
2168,2026-05,153.26
2169,2026-03,140.34
2169,2026-04,149.25
2169,2026-05,152.64
2170,2026-04,168.86
2170,2026-05,178.3
2171,2024-01,88.42
2171,2024-02,106.19
2171,2024-03,110.38
2171,2024-04,106.36
2171,2024-05,105.52
2171,2024-06,110.01
2171,2024-07,89.59
2171,2024-08,106.21
2171,2024-09,110.0
2171,2024-10,101.16
2171,2024-11,104.75
2171,2024-12,88.95
2171,2025-01,89.35
2171,2025-02,102.73
2171,2025-03,105.75
2171,2025-04,104.68
2171,2025-05,111.4
2171,2025-06,107.03
2171,2025-07,90.23
2171,2025-08,110.3
2171,2025-09,108.56
2171,2025-10,108.6
2171,2025-11,107.53
2171,2025-12,85.37
2171,2026-01,82.63
2171,2026-02,107.77
2171,2026-03,105.43
2171,2026-04,105.84
2171,2026-05,110.85
2172,2025-09,146.88
2172,2025-10,139.24
2172,2025-11,127.7
2172,2025-12,93.06
2173,2026-04,130.08
2173,2026-05,135.31
2174,2025-10,61.43
2174,2025-11,67.32
2174,2025-12,51.62
2174,2026-01,51.27
2174,2026-02,65.12
2174,2026-03,64.0
2174,2026-04,67.37
2174,2026-05,61.41
2175,2024-07,74.45
2175,2024-08,86.78
2175,2024-09,88.27
2175,2024-10,93.07
2175,2024-11,87.4
2175,2024-12,69.09
2175,2025-01,65.21
2175,2025-02,69.87
2176,2025-10,154.24
2176,2025-11,149.6
2176,2025-12,119.61
2176,2026-01,116.49
2176,2026-02,132.37
2176,2026-03,116.83
2177,2024-03,102.03
2177,2024-04,112.35
2177,2024-05,105.79
2177,2024-06,102.31
2177,2024-07,92.7
2177,2024-08,106.96
2177,2024-09,108.08
2177,2024-10,107.73
2177,2024-11,102.99
2177,2024-12,89.0
2177,2025-01,85.77
2177,2025-02,112.6
2177,2025-03,108.25
2177,2025-04,107.17
2177,2025-05,105.79
2177,2025-06,107.69
2177,2025-07,91.71
2177,2025-08,107.55
2177,2025-09,112.32
2177,2025-10,106.26
2177,2025-11,104.93
2177,2025-12,86.2
2177,2026-01,82.96
2177,2026-02,106.81
2177,2026-03,111.79
2177,2026-04,104.07
2177,2026-05,102.87
2178,2025-02,20.56
2178,2025-03,19.71
2178,2025-04,17.36
2179,2025-06,229.72
2179,2025-07,201.77
2179,2025-08,237.23
2179,2025-09,229.84
2179,2025-10,236.72
2179,2025-11,237.26
2179,2025-12,179.61
2179,2026-01,181.21
2179,2026-02,239.03
2179,2026-03,223.63
2179,2026-04,233.72
2179,2026-05,222.9
2180,2025-01,128.06
2180,2025-02,168.93
2180,2025-03,156.82
2180,2025-04,169.66
2180,2025-05,170.71
2180,2025-06,165.59
2180,2025-07,144.46
2180,2025-08,168.29
2180,2025-09,162.26
2180,2025-10,156.86
2180,2025-11,156.22
2180,2025-12,126.74
2180,2026-01,132.14
2180,2026-02,155.44
2180,2026-03,162.69
2180,2026-04,159.54
2180,2026-05,169.08
2181,2025-08,125.06
2181,2025-09,130.89
2181,2025-10,128.37
2181,2025-11,131.18
2181,2025-12,101.16
2181,2026-01,105.67
2181,2026-02,130.65
2181,2026-03,135.02
2181,2026-04,124.74
2181,2026-05,125.61
2182,2024-07,90.27
2182,2024-08,101.0
2182,2024-09,104.49
2182,2024-10,102.36
2182,2024-11,106.57
2182,2024-12,82.95
2182,2025-01,84.98
2182,2025-02,101.42
2182,2025-03,100.1
2182,2025-04,100.24
2182,2025-05,103.83
2182,2025-06,103.05
2182,2025-07,90.2
2182,2025-08,106.74
2182,2025-09,98.37
2182,2025-10,106.23
2182,2025-11,106.86
2182,2025-12,85.26
2182,2026-01,85.0
2182,2026-02,107.67
2182,2026-03,107.17
2182,2026-04,101.78
2182,2026-05,104.63
2183,2025-05,136.91
2183,2025-06,140.78
2183,2025-07,120.03
2183,2025-08,141.74
2183,2025-09,144.89
2183,2025-10,144.98
2183,2025-11,137.5
2183,2025-12,111.23
2183,2026-01,115.22
2183,2026-02,139.0
2183,2026-03,147.18
2183,2026-04,142.6
2183,2026-05,137.3
2184,2025-07,20.35
2184,2025-08,22.8
2184,2025-09,22.5
2184,2025-10,22.64
2184,2025-11,22.48
2184,2025-12,17.18
2184,2026-01,14.44
2185,2025-06,161.16
2185,2025-07,128.58
2185,2025-08,152.9
2185,2025-09,161.22
2185,2025-10,155.52
2185,2025-11,162.86
2185,2025-12,129.1
2185,2026-01,121.02
2185,2026-02,155.7
2185,2026-03,153.29
2185,2026-04,160.55
2185,2026-05,150.99
2186,2024-09,154.81
2186,2024-10,152.64
2186,2024-11,152.26
2186,2024-12,128.05
2186,2025-01,126.97
2186,2025-02,157.72
2186,2025-03,156.21
2186,2025-04,149.08
2186,2025-05,146.34
2186,2025-06,148.28
2186,2025-07,135.71
2186,2025-08,158.35
2186,2025-09,146.85
2186,2025-10,147.2
2186,2025-11,153.73
2186,2025-12,123.17
2186,2026-01,123.3
2186,2026-02,157.5
2186,2026-03,152.2
2186,2026-04,152.55
2186,2026-05,153.78
2187,2024-09,93.88
2187,2024-10,95.42
2187,2024-11,95.57
2187,2024-12,75.41
2187,2025-01,72.45
